国家领袖	苏联	勃列日涅夫	20	20	22	22	['1973年/O', '6月/O', '19日/O', '，/O', '戴维营/B-MISC', '美苏/I-MISC', '高层/I-MISC', '峰会/E-MISC', '期间/O', '，/O', '理/O', '乍得/O', '·/O', '尼克松/B-PERSON', '（/O', 'Richard/B-PERSON', 'Nixon/E-PERSON', '）/O', '总统/O', '赠与/O', '苏联/B-GPE', '领导人/O', '勃列日涅夫/B-PERSON', '一/O', '辆/O', '1973年/O', '款/O', '的/O', '林肯/O', '大陆/B-GPE', 'Continental/O']
中文名	乐视汽车	乐视汽车	30	31	52	53	['而/O', '另一方面/O', '，/O', '在/O', '“/O', '汽扯扒谈/O', '”/O', '（/O', '微/O', '信号/O', 'qichebatan/O', '）/O', '第一/O', '次/O', '来到/O', '武康镇/O', '的/O', '德清县/B-GPE', '开发区/B-LOCATION', '管委会/O', '办公室/O', '时/O', '，/O', '一/O', '名/O', '政府/O', '工作/O', '人员/O', '表示/O', '对于/O', '乐视/B-ORGANIZATION', '汽车/E-ORGANIZATION', '的/O', '投资/O', '非常/O', '看好/O', '，/O', '并/O', '非常/O', '乐意/O', '接受/O', '采访/O', '，/O', '但/O', '他/O', '当时/O', '表示/O', '具体/O', '细节/O', '还/O', '需/O', '跟/O', '乐视/B-ORGANIZATION', '汽车/E-ORGANIZATION', '的/O', '项目/O', '工程/O', '人员/O', '沟通/O']
中文名	德清县	德清县	4	4	15	15	['乐视/B-ORGANIZATION', '汽车/E-ORGANIZATION', '项目/O', '对/O', '德清县/B-GPE', '政府/O', '来说/O', '确实/O', '是/O', '数一数二/O', '的/O', '大/O', '项目/O', '，/O', '因此/O', '德清县/B-GPE', '政府/B-ORGANIZATION', '对此/O', '十分/O', '看好/O', '，/O', '并/O', '给予/O', '足够/O', '的/O', '资源/O', '支持/O', '，/O', '甚至/O', '在/O', '砂/O', '村/O', '的/O', '荒郊/O', '工地/O', '设置/O', '警务室/O', '，/O', '还/O', '配备/O', '警车/O', '巡逻/O', '，/O', '足见/O', '其/O', '重视/O']
中文名	乐视汽车	乐视汽车	19	20	49	50	['对此/O', '，/O', '一/O', '名/O', '不愿/O', '具名/O', '的/O', '行业/O', '人士/O', '分析/O', '，/O', '出现/O', '这样/O', '情况/O', '的/O', '原因/O', '，/O', '很可能/O', '是/O', '乐视/B-ORGANIZATION', '汽车/E-ORGANIZATION', '在/O', '投入/O', '莫/O', '干/O', '山/O', '基地/O', '时/O', '遇到/O', '了/O', '资金/O', '问题/O', '，/O', '而/O', '要/O', '保证/O', '施工/O', '建设/O', '不/O', '被/O', '影响/O', '，/O', '用/O', '“/O', '股权/O', '换/O', '建设/O', '”/O', '或许是/O', '乐视/B-ORGANIZATION', '汽车/E-ORGANIZATION', '当下/O', '能/O', '选择/O', '的/O', '靠谱/O', '路线/O', '之一/O']
中文名	SKF	斯凯孚	19	19	34	34	['在/O', '加入/O', '沃尔沃/B-PERSON', '之前/O', '，/O', '赵琴/B-PERSON', '曾/O', '长期/O', '任职/O', '于/O', '另/O', '一/O', '家/O', '瑞典/O', '百/O', '年/B-MISC', '企业/O', '斯凯孚/B-ORGANIZATION', '（/O', 'SKF/B-ORGANIZATION', '）/O', '，/O', '全面/O', '负责/O', '中国区/O', '品牌/O', '和/O', '市场/O', '传播/O', '工作/O', '，/O', '并/O', '协调/O', '支持/O', '斯凯孚/B-ORGANIZATION', '亚太/B-LOCATION', '的/O', '相关/O', '传播/O', '，/O', '对于/O', '北欧/B-LOCATION', '品牌/O', '在/O', '亚太/B-LOCATION', '市场/O', '的/O', '经营/O', '和/O', '发展/O', '具有/O', '非常/O', '深厚/O', '的/O', '积累/O', '和/O', '经验/O']
公司简称	上汽集团	上汽集团	0	1	13	14	['上汽/B-ORGANIZATION', '集团/E-ORGANIZATION', '负债额/O', '占/O', '四/O', '成/O', '值得/O', '一/O', '提/O', '的/O', '是/O', '，/O', '2016年/O', '上汽/B-ORGANIZATION', '集团/E-ORGANIZATION', '负债/O', '总额/O', '达到/O', '3555亿/O', '元/O', '，/O', '仅/O', '其一/O', '家/O', '公司/O', '的/O', '负债/O', '就/O', '超过/O', '了/O', '20/O', '家/O', '公司/O', '负债/O', '总数/O', '的/O', '四成/O']
公司简称	上汽集团	上汽集团	1	2	20	21	['对于/O', '上汽/B-ORGANIZATION', '集团/E-ORGANIZATION', '负债/O', '的/O', '增长/O', '，/O', '上述/O', '人士/O', '表示/O', '，/O', '快速/O', '扩张/O', '是/O', '企业/O', '负债/O', '高的/O', '重要/O', '推手/O', '，/O', '上汽/B-ORGANIZATION', '集团/E-ORGANIZATION', '的/O', '快速/O', '发展/O', '也/O', '离/O', '不/O', '开/O', '债务/O', '的/O', '助力/O']
品牌	广汽传祺	广汽传祺	11	12	47	48	['相比/O', '如今/O', '不少/O', '车/O', '企/O', '正在/O', '积极/O', '瘦身/O', '，/O', '国内/O', '的/O', '广汽/B-ORGANIZATION', '传祺/E-ORGANIZATION', '却/O', '决定/O', '再/O', '衍生/O', '一/O', '个/O', '新/O', '“/O', '品牌/O', '”/O', '，/O', '而且/O', '这个/O', '“/O', '新/O', '品牌/O', '”/O', '还是/O', '特地/O', '为/O', '美帝/O', '国/O', '人民/O', '打造/O', '的/O', '——/O', '日前/O', '有/O', '海外/O', '媒体/O', '就/O', '报道/O', '称/O', '，/O', '广汽/B-ORGANIZATION', '传祺/E-ORGANIZATION', '正在/O', '考虑/O', '更改/O', '其/O', '品牌/O', '英文/B-DEMONYM', '名称/O', 'Trumpchi/O', '，/O', '以便/O', '能/O', '更/O', '顺利/O', '的/O', '进军/O', '美国/O', '市场/O']
公司名称	斯巴鲁	斯巴鲁	8	8	15	15	['在/O', '刚刚/O', '结束/O', '的/O', '上海/O', '车展/O', '中/O', '，/O', '斯巴鲁/B-ORGANIZATION', '发布/O', '了/O', 'SUBARU/O', 'GLOBAL/O', 'PLATFORM/O', '（/O', '斯巴鲁/B-ORGANIZATION', '全球化/O', '平台/O', '，/O', '简称/O', 'SGP/B-ORGANIZATION', '）/O', '平台/O', '，/O', '旨/O', '在/O', '为/O', '中国/B-DEMONYM', '消费者/O', '打造/O', '具备/O', '“/O', '安心/O', '与/O', '愉悦/O', '”/O', '这/O', '一/O', '特有/O', '价值/O', '的/O', '车型/O']
中文名	奥运	奥运	24	24	43	43	['难怪/O', '有/O', '人/O', '说/O', '：/O', '“/O', '《/O', '来吧/O', '！/O', '冠军/O', '》/O', '把/O', '体育/O', '运动/O', '这/O', '件/O', '事情/O', '拉得/O', '离/O', '老百姓/O', '很/O', '近/O', '，/O', '把/O', '奥运/B-MISC', '冠军/O', '拉得/O', '和/O', '老百姓/O', '很/O', '近/O', '，/O', '让/O', '我们/O', '可以/O', '在/O', '赛场/O', '之外/O', '去/O', '了解/O', '体育/O', '，/O', '了解/O', '奥运/B-MISC', '冠军/O', '。/O', '”/O', '拳王/O', '邹市/O', '明/O', '在/O', '节目/O', '中/O', '的/O', '金/O', '句/O', '被/O', '大家/O', '频频/O', '引用/O', '：/O', '“/O', '没有/O', '永远/O', '的/O', '冠军/O', '，/O', '只有/O', '永远/O', '的/O', '英雄/O', '，/O', '要/O', '做/O', '自己/O', '心目/O', '中/O', '永远/O', '的/O', '英雄/O', '！/O', '”/O', '不管/O', '他们/O', '未来/O', '还/O', '是/O', '不/O', '是/O', '冠军/O', '，/O', '他们/O', '认真/O', '对待/O', '每/O', '场/O', '比赛/O', '，/O', '无论/O', '对手/O', '水平/O', '如何/O', '、/O', '规则/O', '多么/O', '神奇/O', '，/O', '始终/O', '尊重/O', '对方/O', '，/O', '不/O', '轻言/O', '放弃/O', '，/O', '这/O', '才/O', '是/O', '“/O', '冠军/O', '精神/O', '”/O', '的/O', '本质/O']
公司口号	福特	福特	10	10	16	16	['而且/O', '据/O', '福特/O', '高管/O', '透露/O', '，/O', '随着/O', '江/O', '铃/O', '与/O', '福特/B-PERSON', '合作/O', '的/O', '进一步/O', '深入/O', '，/O', '福特/B-ORGANIZATION', '将/O', '会/O', '有/O', '更/O', '多/O', '的/O', '技术/O', '和/O', '产品/O', '投入/O', '到/O', '江铃驭胜/O', '，/O', '这/O', '也/O', '让/O', '本来/O', '就要/O', '搞/O', '“/O', '大事/O', '”/O', '的/O', '江铃驭胜/O', '如虎添翼/O']
公司口号	福特	福特	28	28	33	33	['对此/O', '，/O', '江铃/B-ORGANIZATION', '汽车/I-ORGANIZATION', '股份/I-ORGANIZATION', '有限/I-ORGANIZATION', '公司/E-ORGANIZATION', '副总裁/O', '李小军/B-PERSON', '也/O', '表示/O', '：/O', '“/O', '江/O', '铃/O', '驭胜/O', '产品/O', '的/O', '开发/O', '、/O', '制造/O', '、/O', '服务/O', '、/O', '采购/O', '都/O', '是/O', '与/O', '福特/B-PERSON', '共享/O', '平台/O', '，/O', '按照/O', '福特/B-ORGANIZATION', '全球/O', '统一/O', '的/O', '标准/O', '严格/O', '把/O', '控/O', '质量/O', '。/O', '”/O', '这/O', '或/O', '许是/O', '助推/O', '江铃驭胜/B-PERSON', '加速/O', '发展/O', '的/O', '重要/O', '原因/O']
公司名称	大众集团	大众集团	21	22	36	37	['据/O', '《/O', '欧洲/B-ORGANIZATION', '汽车/I-ORGANIZATION', '新闻/E-ORGANIZATION', '》/O', '报道/O', '，/O', '据/O', '两/O', '名/O', '内部/O', '人士/O', '透露/O', '，/O', '自从/O', '排放/O', '丑闻/O', '曝光/O', '之后/O', '，/O', '大众/B-ORGANIZATION', '集团/E-ORGANIZATION', '决心/O', '精简/O', '机构/O', '并/O', '进行/O', '战略/O', '转移/O', '，/O', '为/O', '实现/O', '上述/O', '目标/O', '，/O', '大众/B-ORGANIZATION', '集团/E-ORGANIZATION', '正在/O', '考虑/O', '出售/O', '旗下/O', '杜卡迪/B-ORGANIZATION', '（/O', 'Ducati/O', '）/O', '品牌/O', '，/O', '并/O', '已/O', '与/O', '潜在/O', '买家/O', '进行/O', '过/O', '沟通/O']
公司名称	大众集团	大众集团	2	3	15	16	['同时/O', '，/O', '大众/B-ORGANIZATION', '集团/E-ORGANIZATION', '正在/O', '整个/O', '集团/O', '范围/O', '内/O', '消减/O', '经营/O', '支出/O', '，/O', '其中/O', '，/O', '大众/B-ORGANIZATION', '集团/E-ORGANIZATION', '消减/O', '了/O', '其/O', '核心/O', '乘用/O', '车/O', '品牌/O', '的/O', '上/B-MISC', '千/O', '个/O', '工作/O', '岗位/O', '，/O', '进而/O', '向/O', '电动/O', '汽车/O', '以及/O', '移动/O', '出行/O', '领域/O', '投入/O', '数十亿/O', '欧元/O', '，/O', '以/O', '加快/O', '实现/O', '集团/O', '的/O', '战略/O', '转型/O']
BaiduTAG	欧洲	欧洲	12	12	18	18	['MG/O', '名爵/O', '、/O', '宝沃/O', '，/O', '这些/O', '被/O', '中国/O', '企业/O', '收购/O', '的/O', '老牌/O', '欧洲/B-LOCATION', '品牌/O', '，/O', '此前/O', '已/O', '在/O', '欧洲/B-LOCATION', '市场/O', '有/O', '了/O', '一定/O', '的/O', '品牌/O', '认知/O', '度/O', '，/O', '在/O', '品牌/O', '影响力/O', '方面/O', '有/O', '一定/O', '的/O', '优势/O']
简称	欧洲	欧洲	12	12	18	18	['MG/O', '名爵/O', '、/O', '宝沃/O', '，/O', '这些/O', '被/O', '中国/O', '企业/O', '收购/O', '的/O', '老牌/O', '欧洲/B-LOCATION', '品牌/O', '，/O', '此前/O', '已/O', '在/O', '欧洲/B-LOCATION', '市场/O', '有/O', '了/O', '一定/O', '的/O', '品牌/O', '认知/O', '度/O', '，/O', '在/O', '品牌/O', '影响力/O', '方面/O', '有/O', '一定/O', '的/O', '优势/O']
中文名	长城	长城	6	6	24	24	['在/O', '本/O', '次/O', '车展/O', '上/O', '，/O', '长城/B-FACILITY', '高端/O', '品牌/O', 'WEY/O', '旗下/O', '的/O', '首/O', '款/O', '车型/O', 'VV7/O', '系列/O', '正式/O', '上市/O', '，/O', '新车/O', '不仅/O', '打破/O', '了/O', '长城/B-FACILITY', '以往/O', '的/O', '设计/O', '语言/O', '风格/O', '，/O', '而且/O', '在/O', '做工/O', '方面/O', '也/O', '更/O', '细致/O', '，/O', '因为/O', '这/O', '款/O', '车/O', '代表/O', '的/O', '是/O', '长城/O', '造车/O', '现/O', '阶段/O', '的/O', '最高/O', '水准/O']
BaiduTAG	欧洲	欧洲	0	0	6	6	['欧洲/B-LOCATION', '总销/O', '1,936/O', ',/O', '839/O', '辆/O', '欧洲/B-MISC', '3/O', '月/B-MISC', '份/O', '总销/O', '1,936/O', ',/O', '839/O', '辆/O', '，/O', '同比/O', '增长/O', '10.9%/O']
简称	欧洲	欧洲	0	0	6	6	['欧洲/B-LOCATION', '总销/O', '1,936/O', ',/O', '839/O', '辆/O', '欧洲/B-MISC', '3/O', '月/B-MISC', '份/O', '总销/O', '1,936/O', ',/O', '839/O', '辆/O', '，/O', '同比/O', '增长/O', '10.9%/O']
创始人	乐视	贾跃亭	0	0	2	2	['乐视/B-ORGANIZATION', '创始人/O', '贾跃亭/B-PERSON', '是/O', '电动车/O', '初创/O', '公司/O', '法拉第/O', '的/O', '主要/O', '投资人/O', '，/O', '在/O', '今年/O', '国际/O', '消费/O', '电子/O', '展上/O', '，/O', '法拉第/O', '发布/O', '了/O', '首/O', '款/O', '电动车/O', 'FF/O', '91/O', '，/O', '由于/O', '其所/O', '展示/O', '的/O', '卓越/O', '加速/O', '性能/O', '及/O', '部分/O', '自动/O', '停车/O', '功能/O', '，/O', '引起/O', '国内外/O', '轰动/O', '，/O', '该/O', '公司/O', '称/O', '在/O', '开放/O', '预订/O', '后/O', '预订量/O', '在/O', '36/O', '小时/B-MISC', '已经/O', '超过/O', '6.4万/O', '辆/O']
品牌	沃尔沃S60	沃尔沃	3	4	9	9	['全新/O', '一/O', '代/O', '沃尔沃/B-MISC', 'S60/E-MISC', '全/O', '新/O', '一/O', '代/O', '沃尔沃/B-ORGANIZATION', 'V60/O', '已经/O', '在/O', '瑞典/O', '正式/O', '发布/O', '，/O', '而/O', '作为/O', '其三/O', '厢版/O', '车型/O', '，/O', '全新/O', '一/O', '代/O', 'S60/O', '有/O', '望/O', '在/O', '日内瓦/O', '车展/O', '上首/O', '发/O', '亮相/O']
公司名称	斯巴鲁	斯巴鲁	5	5	32	32	['4月/O', '19日/O', '上海/O', '车展/O', '，/O', '斯巴鲁/B-ORGANIZATION', '以/O', '“/O', '技术/O', '升级/O', '未来/O', '，/O', '全球/O', '乐/O', '享/O', '安心/O', '”/O', '为/O', '主题/O', '参展/O', '，/O', '发布/O', '新/O', '一/O', '代/O', '生产/O', '平台/O', '“/O', 'SUBARU/O', 'GLOBAL/O', 'PLATFORM/O', '（/O', '斯巴鲁/B-MISC', '全球化/O', '平台/O', '）/O', '”/O']
